"";"year_n";"monthf";"month";"id_polygon";"effort_km";"Ardenna_gravis_Aves";"Haematopus_palliatus_Aves";"Himantopus_himantopus_Aves";"Larus_dominicanus_Aves";"Procellaria_Aves";"Procellaria_aequinoctialis_Aves";"Puffinus_Aves";"Puffinus_puffinus_Aves";"Stercorarius_Aves";"Sula_leucogaster_Aves";"Thalassarche_chlororhynchos_Aves";"Pontoporia_blainvillei_Mammalia";"Caretta_caretta_Reptilia";"Chelonia_mydas_Reptilia";"Fregata_magnificens_Aves";"Procellariiformes_Aves";"Sterna_Aves";"Sterna_hirundo_Aves";"Lagenodelphis_hosei_Mammalia";"Sula_Aves";"Thalassarche_Aves";"Calonectris_borealis_Aves";"Stercorarius_longicaudus_Aves";"Thalasseus_sandvicensis_Aves";"Thalasseus_maximus_Aves";"Spheniscus_magellanicus_Aves";"Stenella_frontalis_Mammalia";"Tursiops_truncatus_Mammalia";"Procellariidae_Aves";"Calonectris_Aves";"Lepidochelys_olivacea_Reptilia";"Sotalia_guianensis_Mammalia";"Steno_bredanensis_Mammalia";"Macronectes_Aves";"Thalassarche_melanophris_Aves";"Cheloniidae_Reptilia";"Rynchops_niger_Aves";"Eretmochelys_imbricata_Reptilia";"Megaptera_novaeangliae_Mammalia";"Delphinidae_Mammalia";"Dermochelys_coriacea_Reptilia";"Cryptodira_Reptilia";"Stenella_Mammalia";"Anous_stolidus_Aves";"Odontoceti_Mammalia";"Anous_Aves";"Chelonia_Reptilia";"Catharacta_maccormicki_Aves";"Calidris_fuscicollis_Aves";"Calidris_canutus_Aves";"Charadrius_semipalmatus_Aves";"Tringa_solitaria_Aves";"Calidris_alba_Aves";"Macronectes_giganteus_Aves";"Daption_capense_Aves";"Pachyptila_desolata_Aves";"Diomedea_epomophora_Aves";"Oceanites_oceanicus_Aves";"Tringa_melanoleuca_Aves";"Ardenna_grisea_Aves";"Larus_maculipennis_Aves";"Aves_Aves";"Catharacta_chilensis_Aves";"Larus_cirrocephalus_Aves";"Suliformes_Aves";"Thalasseus_Aves";"Diomedeidae_Aves";"Stercorarius_antarcticus_Aves";"Pachyptila_belcheri_Aves";"Pachyptila_Aves";"Pterodroma_incerta_Aves";"Sterna_hirundinacea_Aves";"Balaenoptera_acutorostrata_Mammalia";"Macronectes_halli_Aves";"Delphinus_Mammalia";"Charadrius_collaris_Aves";"Balaenoptera_edeni_Mammalia";"Larus_Aves";"Balaenopteridae_Mammalia";"Kogia_breviceps_Mammalia";"Balaenoptera_Mammalia";"Charadriiformes_Aves";"Stercorarius_parasiticus_Aves";"Sterna_trudeaui_Aves";"Mysticeti_Mammalia";"Fulmarus_glacialoides_Aves";"Laridae_Aves";"Spheniscidae_Aves";"Stercorariidae_Aves";"Pterodroma_mollis_Aves";"Kogia_Mammalia";"Himantopus_Aves";"Pterodroma_Aves";"Calonectris_edwardsii_Aves";"Pluvialis_dominica_Aves";"Cetacea_Mammalia";"Xema_sabini_Aves";"Testudines_Reptilia";"Stenella_longirostris_Mammalia";"Kogia_sima_Mammalia";"Procellaria_conspicillata_Aves";"Calidris_Aves";"Stercorarius_pomarinus_Aves";"Orcinus_orca_Mammalia";"Oceanites_Aves";"Phocoena_dioptrica_Mammalia";"Spheniscus_Aves";"Balaenoptera_physalus_Mammalia";"Delphinus_delphis_Mammalia";"Sula_dactylatra_Aves";"Physeter_macrocephalus_Mammalia";"Tursiops_Mammalia";"Larus_atlanticus_Aves";"Halobaena_caerulea_Aves";"Pachyptila_vittata_Aves";"Eubalaena_australis_Mammalia";"Hydrobatidae_Aves";"Stenella_coeruleoalba_Mammalia";"Pterodroma_arminjoniana_Aves";"Diomedea_Aves";"Ziphius_cavirostris_Mammalia";"Onychoprion_fuscatus_Aves";"Reptilia_Reptilia";"Sphenisciformes_Aves";"Stenella_clymene_Mammalia";"Pseudorca_crassidens_Mammalia";"total";"totalTurtles";"totalBirds";"totalMammals";"totalTurtlesRare";"totalBirdsRare";"totalMammalsRare"
"891";"Year4";"Sep";"9";"11";560,59;0;0;0;1;0;2;0;1;0;1;0;0;3;24;0;0;0;0;0;0;0;0;0;0;0;119;0;0;0;0;0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;155;27;124;4;0;0;0
"892";"Year4";"Sep";"9";"12";727,23;0;0;0;0;1;0;1;1;0;2;3;1;7;16;0;0;0;0;0;0;1;0;0;0;0;165;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;201;23;174;4;0;0;0
"893";"Year4";"Sep";"9";"13";240,66;0;0;0;0;0;0;0;0;0;1;1;0;6;2;0;0;0;0;0;0;0;0;0;0;0;41;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53;9;44;0;0;0;0
"894";"Year4";"Sep";"9";"14";309,5;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;1;8;0;0;0;0
"895";"Year4";"Sep";"9";"15";432,72;0;0;0;0;0;0;0;0;0;2;0;0;2;6;5;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;8;15;0;0;0;0
"896";"Year4";"Sep";"9";"16";392,1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2;5;0;0;0;0
"897";"Year4";"Sep";"9";"17";1260,33;0;0;0;0;0;2;0;1;0;7;0;6;9;23;2;0;0;0;0;0;0;0;0;0;0;34;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90;32;49;9;0;1;0
"898";"Year4";"Sep";"9";"18";1739,93;0;0;0;4;0;0;0;0;0;15;3;7;16;17;1;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;89;33;47;9;0;0;1
"899";"Year4";"Sep";"9";"19";2637,07;0;0;0;1;3;4;0;1;1;18;7;2;25;64;6;0;0;0;0;0;4;0;0;0;0;42;0;0;0;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;184;91;90;3;0;2;0
"900";"Year4";"Sep";"9";"20";1566,71;0;0;0;1;0;2;0;3;0;0;0;1;0;64;1;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;65;19;1;0;0;0
"901";"Year4";"Oct";"10";"1";978,05;0;0;0;7;0;1;0;14;1;1;3;2;3;12;0;0;0;0;0;0;0;0;0;0;0;101;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;148;15;130;3;0;2;0
"902";"Year4";"Oct";"10";"2";575,14;0;0;0;2;0;0;0;8;0;1;1;1;0;11;0;0;0;1;0;0;0;0;0;0;0;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;105;11;93;1;0;1;0
"903";"Year4";"Oct";"10";"3";674,64;0;1;0;1;0;0;0;4;1;1;2;0;2;18;0;0;0;3;0;0;0;0;0;0;0;51;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;21;64;0;1;4;0
"904";"Year4";"Oct";"10";"4";907,99;0;0;0;5;0;0;0;2;1;2;1;1;3;10;0;0;0;0;0;0;0;0;0;0;0;69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;95;14;80;1;1;0;0
"905";"Year4";"Oct";"10";"5";557,42;0;0;0;4;0;0;0;4;0;0;1;0;0;7;0;1;0;0;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;7;41;0;0;0;0
"906";"Year4";"Oct";"10";"6";823,88;0;0;0;4;0;0;0;17;0;2;5;0;3;40;0;0;1;1;0;0;0;0;0;0;0;41;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;116;43;71;2;0;1;0
"907";"Year4";"Oct";"10";"7";980,15;0;0;0;4;0;1;0;9;0;3;1;3;2;28;2;0;0;1;0;0;0;0;0;0;0;42;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;99;31;64;4;0;2;0
"908";"Year4";"Oct";"10";"8";618,77;1;0;0;1;0;1;1;9;0;0;3;1;2;11;0;0;0;1;0;0;0;0;0;0;0;24;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57;14;41;2;0;2;0
"909";"Year4";"Oct";"10";"9";1012,23;0;0;0;4;0;1;0;11;1;0;4;2;6;9;1;0;0;0;0;0;0;0;0;0;0;66;0;0;0;0;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;111;20;89;2;0;0;0
"910";"Year4";"Oct";"10";"10";307,09;0;0;0;0;0;0;0;13;0;0;4;0;1;12;0;0;0;0;0;0;1;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;15;31;0;2;0;0
"911";"Year4";"Oct";"10";"11";664,16;0;0;0;1;0;1;0;11;0;0;1;0;5;15;1;0;1;0;0;0;0;0;0;0;0;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90;20;69;1;0;0;0
"912";"Year4";"Oct";"10";"12";755,17;0;0;0;2;0;0;0;8;0;1;2;1;3;12;0;0;0;0;0;0;1;0;0;0;0;59;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;92;15;73;4;0;0;0
"913";"Year4";"Oct";"10";"13";270,34;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;1;11;0;0;0;0
"914";"Year4";"Oct";"10";"14";409,46;0;0;0;0;0;0;0;2;0;0;0;0;1;6;1;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;8;10;1;0;0;0
"915";"Year4";"Oct";"10";"15";525,99;0;0;0;0;0;0;0;3;0;0;0;1;0;2;1;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;4;14;2;2;0;1
"916";"Year4";"Oct";"10";"16";300,61;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;2;0;0;0;0
"917";"Year4";"Oct";"10";"17";1298,43;1;0;0;5;0;1;0;17;0;14;2;6;7;25;2;0;0;0;0;0;0;0;0;1;0;22;0;0;1;0;1;0;0;0;0;1;0;0;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;111;35;66;10;1;2;0
"918";"Year4";"Oct";"10";"18";1769,04;0;0;0;0;0;0;0;16;0;18;2;12;3;36;0;1;1;0;0;0;0;0;0;0;0;9;1;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;105;42;50;13;1;1;0
"919";"Year4";"Oct";"10";"19";2720,41;0;0;0;1;0;0;0;21;0;28;0;1;5;84;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;2;5;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;153;92;54;7;1;0;1
"920";"Year4";"Oct";"10";"20";1620,12;0;0;0;1;0;0;0;5;0;5;2;2;2;64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;66;14;5;0;0;1
"921";"Year4";"Nov";"11";"1";943,56;0;1;0;14;0;0;0;6;0;4;1;2;1;2;1;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;4;34;2;0;1;0
"922";"Year4";"Nov";"11";"2";557,39;0;0;0;10;0;0;0;3;0;0;0;0;1;6;1;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;7;17;0;0;0;0
"923";"Year4";"Nov";"11";"3";665,82;0;0;0;5;0;0;0;1;0;3;0;1;1;11;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;12;11;2;0;0;0
"924";"Year4";"Nov";"11";"4";925,48;0;0;0;10;0;0;0;0;0;0;1;0;3;1;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;4;14;0;0;0;0
"925";"Year4";"Nov";"11";"5";574,19;0;0;0;8;0;0;0;4;0;0;3;0;2;5;0;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;7;19;0;0;0;0
"926";"Year4";"Nov";"11";"6";788,37;0;0;0;1;0;0;0;2;0;0;1;2;2;19;0;0;0;1;0;0;0;0;0;0;0;5;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;23;10;2;0;1;0
"927";"Year4";"Nov";"11";"7";950,28;0;0;0;7;0;0;0;4;0;0;4;2;7;42;5;0;0;0;0;0;0;0;0;1;0;8;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;84;51;31;2;0;1;0
"928";"Year4";"Nov";"11";"8";555,04;0;0;0;4;0;0;0;3;0;0;0;0;2;19;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;24;8;0;1;0;0
"929";"Year4";"Nov";"11";"9";988,74;0;0;0;8;0;1;0;1;0;6;2;0;12;13;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;30;19;0;5;0;0
"930";"Year4";"Nov";"11";"10";331,57;0;0;0;0;0;0;0;3;0;1;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;5;11;2;2;0;0
"931";"Year4";"Nov";"11";"11";867,69;0;0;0;0;0;0;0;3;0;1;0;0;4;14;3;0;0;0;0;0;0;0;0;1;0;6;0;0;0;0;2;2;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;23;14;4;3;1;0
